Project Name,Checkpoint Name,Created On,File Name,Method,Complexity,Statements,Maximum Depth,Calls
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F7xx\uC_Watchdog.cpp,uC_Watchdog.uC_Watchdog(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F7xx\uC_Watchdog.h,uC_Watchdog.Feed_Dog(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F7xx\uC_Watchdog_HW.cpp,uC_Watchdog_HW.Kick_Dog(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F7xx\uC_Watchdog_HW.cpp,uC_Watchdog_HW.operator new(),2,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F7xx\uC_Watchdog_HW.cpp,uC_Watchdog_HW.Set_Timeout(),4,15,3,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F7xx\uC_Watchdog_HW.h,uC_Watchdog_HW.uC_Watchdog_HW(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F7xx\uC_Watchdog_HW.h,uC_Watchdog_HW.~uC_Watchdog_HW(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.cpp,Advanced_Vect.Advanced_Vect(),3,11,2,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.cpp,Advanced_Vect.Get_Int_Func(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.cpp,Advanced_Vect.Init(),2,3,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.cpp,Advanced_Vect.Set_Vect(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.cpp,Advanced_Vect.~Advanced_Vect(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Null_Advanced_Vect(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect0(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect1(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect10(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect11(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect12(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect13(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect14(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect15(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect16(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect17(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect18(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect19(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect2(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect20(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect21(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect22(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect23(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect24(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect3(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect4(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect5(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect6(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect7(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect8(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect9(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Device_Defines.h,Pop_Int(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Device_Defines.h,Push_Int(),1,2,1,4
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\I2C_Manager.cpp,I2C_Manager.I2C_Manager(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\I2C_Manager.cpp,I2C_Manager.Read_Data(),7,14,3,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\I2C_Manager.cpp,I2C_Manager.Transfer_Finish(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\I2C_Manager.cpp,I2C_Manager.Write_Data(),7,14,3,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\I2C_Manager.h,I2C_Manager.Transfer_Finish_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Config_Eth_DMA_Init(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_Delay(),2,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMAClearITPendingBit(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMAITConfig(),3,4,2,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMAReceptionCmd(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMARxDescChainInit(),4,13,3,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMARxDescReceiveITConfig(),3,4,2,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMATransmissionCmd(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMATxDescChainInit(),5,14,3,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMATxDescChecksumInsertionConfig(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_FlushTransmitFIFO(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_GetDMAFlagStatus(),3,6,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_GetSoftwareResetStatus(),3,6,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_Handler(),3,7,2,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_Init(),10,32,2,15
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_Load_Defaults(),1,47,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_MACAddressConfig(),1,5,1,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_MACReceptionCmd(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_MACTransmissionCmd(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_SoftwareReset(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETHDriverInit(),3,12,2,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Get_MAC_Address(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Get_Next_Avail_Desc_Buff(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Get_Next_Rx_Pkt(),16,46,5,7
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Init_Buff_Desc(),1,12,1,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Init_EMAC_Hardware(),1,5,1,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Init_Eth_Emac(),1,34,1,9
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Read_MAC_Address_Reg(),1,9,1,12
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.SMIRead16Bits(),4,19,3,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.SMIRead32Bits(),3,9,2,9
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.SMIWrite16Bits(),3,18,3,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.SMIWrite32Bits(),3,8,2,9
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Stm32_Eth_Driver(),15,39,4,21
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Tx_Frame(),2,7,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Update_PHY_Config_To_MAC(),7,15,2,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Wait_Rx_Data_Available(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Wait_Tx_Ready(),3,7,3,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.~Stm32_Eth_Driver(),1,5,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.h,Stm32_Eth_Driver.SMI_SYS_REG_TO_HI_REG_ADDR(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.h,Stm32_Eth_Driver.SMI_SYS_REG_TO_LO_REG_ADDR(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.h,Stm32_Eth_Driver.SMI_SYS_REG_TO_PHY_ADDR(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\Stm32_Eth_Driver.h,Stm32_Eth_Driver.SMI_VALID_SYS_REG_ADDR(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H743\uC_Base_STM32H743.cpp,uC_Base_STM32H743.Get_DMA_Ctrl(),2,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H743\uC_Base_STM32H743.cpp,uC_Base_STM32H743.Get_PClock_Freq(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H743\uC_Base_STM32H743.cpp,uC_Base_STM32H743.Get_PIO_Ctrl(),2,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H743\uC_Base_STM32H743.cpp,uC_Base_STM32H743.Get_Timer_Ctrl(),2,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H743\uC_Base_STM32H743.cpp,uC_Base_STM32H743.Get_USART_Ctrl(),2,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H743\uC_Base_STM32H743.cpp,uC_Base_STM32H743.Get_WDOG_Ctrl(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H743\uC_Base_STM32H743.cpp,uC_Base_STM32H743.uC_Base_STM32H743(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H743\uC_Base_STM32H743.h,uC_Base_STM32H743.Get_Device_Sig(),3,4,3,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Assume_IO_Control(),1,4,1,4
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Bus_Busy_TimeOut(),3,4,2,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Clear_DMA_Interrupts(),6,16,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,select_config_t.Configure(),7,24,3,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.DMA_RX_ISR(),2,10,2,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.DMA_TX_ISR(),4,15,2,9
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Generate_Start(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Get_SR1(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Get_SR2(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.I2C_ISR(),63,149,6,63
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Initialize_Peripheral_Clock(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Set_Stop(),1,3,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Start_Exchange(),13,51,3,11
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.STM32F4xx_I2C(),4,41,2,20
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.Wait_Flag_Timeout(),3,4,2,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.cpp,STM32F4xx_I2C.~STM32F4xx_I2C(),1,17,1,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.h,STM32F4xx_I2C.DMA_RX_ISR_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.h,STM32F4xx_I2C.DMA_TX_ISR_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.h,STM32F4xx_I2C.I2C_ISR_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_I2C.h,STM32F4xx_I2C.STM32F4xx_I2C(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.Assume_IO_Control(),3,9,2,7
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.Clear_DMA_Interrupts(),6,16,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.DMA_ISR(),5,14,3,9
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.Initialize_Peripheral_Clock(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.SPI_Chip_Configuration(),8,19,3,4
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.SPI_ISR(),9,20,3,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.Start_Exchange(),12,61,3,13
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.STM32F4xx_SPI(),9,47,3,18
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.cpp,STM32F4xx_SPI.~STM32F4xx_SPI(),3,10,2,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.h,STM32F4xx_SPI.DMA_ISR_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.h,STM32F4xx_SPI.SPI_ISR_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_SPI.h,STM32F4xx_SPI.STM32F4xx_SPI(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.cpp,STM32F4xx_USART_SPI.Assume_IO_Control(),1,3,1,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.cpp,STM32F4xx_USART_SPI.DMA_ISR(),4,9,3,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.cpp,STM32F4xx_USART_SPI.Initialize_Peripheral_Clock(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.cpp,STM32F4xx_USART_SPI.ISR(),9,22,3,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.cpp,STM32F4xx_USART_SPI.SPI_Chip_Configuration(),3,13,2,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.cpp,STM32F4xx_USART_SPI.Start_Exchange(),13,41,3,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.cpp,STM32F4xx_USART_SPI.STM32F4xx_USART_SPI(),8,29,2,15
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.cpp,STM32F4xx_USART_SPI.~STM32F4xx_USART_SPI(),1,10,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.h,STM32F4xx_USART_SPI.DMA_ISR_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.h,STM32F4xx_USART_SPI.ISR_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\STM32H7xx_USART_SPI.h,STM32F4xx_USART_SPI.STM32F4xx_USART_SPI(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_AtoD.cpp,uC_AtoD.Dump_AtoD_Data(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_AtoD.cpp,uC_AtoD.Get_Channel(),1,3,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_AtoD.cpp,uC_AtoD.Scan_Done(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_AtoD.cpp,uC_AtoD.Start_Repeat_Scan(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_AtoD.cpp,uC_AtoD.Start_Scan(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_AtoD.cpp,uC_AtoD.uC_AtoD(),25,70,5,26
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_AtoD.h,uC_AtoD.~uC_AtoD(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.cpp,uC_Base.Disable_Periph_Clock(),2,4,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.cpp,uC_Base.Enable_Periph_Clock(),2,4,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.cpp,uC_Base.Get_Periph_Clk_Enable_Reg(),11,32,3,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.cpp,uC_Base.Is_Periph_Clock_Enabled(),3,8,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.cpp,uC_Base.Reset_Periph(),12,35,3,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.cpp,uC_Base.uC_Base(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.h,uC_Base.Get_USB_Ctrl(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.h,uC_Base.Self(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Base.h,uC_Base.~uC_Base(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.CAN_Data_Transmit(),8,22,3,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.CAN_Receive_Data (),5,21,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.CAN_Register_callback(),1,3,1,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.check_CANBusOff (),3,6,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.check_CANErrCntrPassiveState (),3,6,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.check_CANErrCntrWarnState (),3,6,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.check_CANError (),4,7,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.Configure_CAN_filter(),8,23,2,4
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.Configure_CAN_Function_State(),3,5,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.Configure_CAN_Interrupt(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.Enable_CAN(),2,4,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.Get_No_Of_Pending_CAN_Mesgs(),4,8,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.Initialize_CAN_Bus(),2,5,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.InitMailboxRegisters(),5,20,2,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.reset_CANError_register (),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.Set_CAN_Comm_Baud_Rate(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_CAN.cpp,uC_CAN.uC_CAN(),4,14,3,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Code_Range.cpp,uC_App_Fw_Crc_Start_Address(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Code_Range.cpp,uC_App_Fw_End_Address(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32H7xx\uC_Code_Range.cpp,uC_App_Fw_Start_Address(),1,1,1,0
